,pq_id,passage,question,text
705,29:36-40_245,وإلى مدين أخاهم شعيبا فقال يا قوم اعبدوا الله وارجوا اليوم الآخر ولا تعثوا في الأرض مفسدين. فكذبوه فأخذتهم الرجفة فأصبحوا في دارهم جاثمين. وعادا وثمود وقد تبين لكم من مساكنهم وزين لهم الشيطان أعمالهم فصدهم عن السبيل وكانوا مستبصرين. وقارون وفرعون وهامان ولقد جاءهم موسى بالبينات فاستكبروا في الأرض وما كانوا سابقين. فكلا أخذنا بذنبه فمنهم من أرسلنا عليه حاصبا ومنهم من أخذته الصيحة ومنهم من خسفنا به الأرض ومنهم من أغرقنا وما كان الله ليظلمهم ولكن كانوا أنفسهم يظلمون.,لماذا أهل الله قوم شعيب,كذبوه
706,7:103-108_102,ثم بعثنا من بعدهم موسى بآياتنا إلى فرعون وملئه فظلموا بها فانظر كيف كان عاقبة المفسدين. وقال موسى يا فرعون إني رسول من رب العالمين. حقيق على أن لا أقول على الله إلا الحق قد جئتكم ببينة من ربكم فأرسل معي بني إسرائيل. قال إن كنت جئت بآية فأت بها إن كنت من الصادقين. فألقى عصاه فإذا هي ثعبان مبين. ونزع يده فإذا هي بيضاء للناظرين.,قوم موسى,فرعون وملئه
707,10:74-78_102,ثم بعثنا من بعده رسلا إلى قومهم فجاءوهم بالبينات فما كانوا ليؤمنوا بما كذبوا به من قبل كذلك نطبع على قلوب المعتدين. ثم بعثنا من بعدهم موسى وهارون إلى فرعون وملئه بآياتنا فاستكبروا وكانوا قوما مجرمين. فلما جاءهم الحق من عندنا قالوا إن هذا لسحر مبين. قال موسى أتقولون للحق لما جاءكم أسحر هذا ولا يفلح الساحرون. قالوا أجئتنا لتلفتنا عما وجدنا عليه آباءنا وتكون لكما الكبرياء في الأرض وما نحن لكما بمؤمنين.,قوم موسى,فرعون وملئه
708,11:96-99_102,ولقد أرسلنا موسى بآياتنا وسلطان مبين. إلى فرعون وملئه فاتبعوا أمر فرعون وما أمر فرعون برشيد. يقدم قومه يوم القيامة فأوردهم النار وبئس الورد المورود. وأتبعوا في هذه لعنة ويوم القيامة بئس الرفد المرفود.,قوم موسى,فرعون وملئه
709,17:2-8_102,وآتينا موسى الكتاب وجعلناه هدى لبني إسرائيل ألا تتخذوا من دوني وكيلا. ذرية من حملنا مع نوح إنه كان عبدا شكورا. وقضينا إلى بني إسرائيل في الكتاب لتفسدن في الأرض مرتين ولتعلن علوا كبيرا. فإذا جاء وعد أولاهما بعثنا عليكم عبادا لنا أولي بأس شديد فجاسوا خلال الديار وكان وعدا مفعولا. ثم رددنا لكم الكرة عليهم وأمددناكم بأموال وبنين وجعلناكم أكثر نفيرا. إن أحسنتم أحسنتم لأنفسكم وإن أسأتم فلها فإذا جاء وعد الآخرة ليسوءوا وجوهكم وليدخلوا المسجد كما دخلوه أول مرة وليتبروا ما علوا تتبيرا. عسى ربكم أن يرحمكم وإن عدتم عدنا وجعلنا جهنم للكافرين حصيرا.,قوم موسى,بني إسرائيل
710,17:101-104_102,ولقد آتينا موسى تسع آيات بينات فاسأل بني إسرائيل إذ جاءهم فقال له فرعون إني لأظنك يا موسى مسحورا. قال لقد علمت ما أنزل هؤلاء إلا رب السماوات والأرض بصائر وإني لأظنك يا فرعون مثبورا. فأراد أن يستفزهم من الأرض فأغرقناه ومن معه جميعا. وقلنا من بعده لبني إسرائيل اسكنوا الأرض فإذا جاء وعد الآخرة جئنا بكم لفيفا.,قوم موسى,بني إسرائيل
711,17:101-104_102,ولقد آتينا موسى تسع آيات بينات فاسأل بني إسرائيل إذ جاءهم فقال له فرعون إني لأظنك يا موسى مسحورا. قال لقد علمت ما أنزل هؤلاء إلا رب السماوات والأرض بصائر وإني لأظنك يا فرعون مثبورا. فأراد أن يستفزهم من الأرض فأغرقناه ومن معه جميعا. وقلنا من بعده لبني إسرائيل اسكنوا الأرض فإذا جاء وعد الآخرة جئنا بكم لفيفا.,قوم موسى,فرعون
712,20:17-24_102,وما تلك بيمينك يا موسى. قال هي عصاي أتوكأ عليها وأهش بها على غنمي ولي فيها مآرب أخرى. قال ألقها يا موسى. فألقاها فإذا هي حية تسعى. قال خذها ولا تخف سنعيدها سيرتها الأولى. واضمم يدك إلى جناحك تخرج بيضاء من غير سوء آية أخرى. لنريك من آياتنا الكبرى. اذهب إلى فرعون إنه طغى.,قوم موسى,فرعون
713,20:38-48_102,إذ أوحينا إلى أمك ما يوحى. أن اقذفيه في التابوت فاقذفيه في اليم فليلقه اليم بالساحل يأخذه عدو لي وعدو له وألقيت عليك محبة مني ولتصنع على عيني. إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى. واصطنعتك لنفسي. اذهب أنت وأخوك بآياتي ولا تنيا في ذكري. اذهبا إلى فرعون إنه طغى. فقولا له قولا لينا لعله يتذكر أو يخشى. قالا ربنا إننا نخاف أن يفرط علينا أو أن يطغى. قال لا تخافا إنني معكما أسمع وأرى. فأتياه فقولا إنا رسولا ربك فأرسل معنا بني إسرائيل ولا تعذبهم قد جئناك بآية من ربك والسلام على من اتبع الهدى. إنا قد أوحي إلينا أن العذاب على من كذب وتولى.,قوم موسى,فرعون
714,23:45-50_102,ثم أرسلنا موسى وأخاه هارون بآياتنا وسلطان مبين. إلى فرعون وملئه فاستكبروا وكانوا قوما عالين. فقالوا أنؤمن لبشرين مثلنا وقومهما لنا عابدون. فكذبوهما فكانوا من المهلكين. ولقد آتينا موسى الكتاب لعلهم يهتدون. وجعلنا ابن مريم وأمه آية وآويناهما إلى ربوة ذات قرار ومعين.,قوم موسى,فرعون وملئه
715,26:10-22_102,وإذ نادى ربك موسى أن ائت القوم الظالمين. قوم فرعون ألا يتقون. قال رب إني أخاف أن يكذبون. ويضيق صدري ولا ينطلق لساني فأرسل إلى هارون. ولهم علي ذنب فأخاف أن يقتلون. قال كلا فاذهبا بآياتنا إنا معكم مستمعون. فأتيا فرعون فقولا إنا رسول رب العالمين. أن أرسل معنا بني إسرائيل. قال ألم نربك فينا وليدا ولبثت فينا من عمرك سنين. وفعلت فعلتك التي فعلت وأنت من الكافرين. قال فعلتها إذا وأنا من الضالين. ففررت منكم لما خفتكم فوهب لي ربي حكما وجعلني من المرسلين. وتلك نعمة تمنها علي أن عبدت بني إسرائيل.,قوم موسى,قوم فرعون
716,26:10-22_102,وإذ نادى ربك موسى أن ائت القوم الظالمين. قوم فرعون ألا يتقون. قال رب إني أخاف أن يكذبون. ويضيق صدري ولا ينطلق لساني فأرسل إلى هارون. ولهم علي ذنب فأخاف أن يقتلون. قال كلا فاذهبا بآياتنا إنا معكم مستمعون. فأتيا فرعون فقولا إنا رسول رب العالمين. أن أرسل معنا بني إسرائيل. قال ألم نربك فينا وليدا ولبثت فينا من عمرك سنين. وفعلت فعلتك التي فعلت وأنت من الكافرين. قال فعلتها إذا وأنا من الضالين. ففررت منكم لما خفتكم فوهب لي ربي حكما وجعلني من المرسلين. وتلك نعمة تمنها علي أن عبدت بني إسرائيل.,قوم موسى,فرعون
